FPR,TPR,Threshold
0.05205142183845383,0.8841463414634146,0.31258366800535475
0.05361307001037582,0.8861788617886179,0.3120503597122302
0.05407382656560505,0.8861788617886179,0.30903954802259886
0.05425320507183933,0.8861788617886179,0.3068340306834031
0.05477375446247999,0.8861788617886179,0.3020501138952164
0.05496368464555159,0.8861788617886179,0.2906666666666667
0.05630023037827762,0.8861788617886179,0.2868134216712973
0.05653236726869845,0.8861788617886179,0.2818181818181818
0.05699312382392768,0.8861788617886179,0.28022922636103154
0.05755939714753003,0.8861788617886179,0.27244444444444443
0.05797091254418515,0.8861788617886179,0.2716396903589022
0.05880097778872026,0.8861788617886179,0.27098408104196814
0.05898387352056698,0.8861788617886179,0.27080394922425954
0.059500905685595205,0.8861788617886179,0.269797924631349
0.05995111056398713,0.8861788617886179,0.26287262872628725
0.06294426956017093,0.8861788617886179,0.2598736176935229
0.06320102702987883,0.8861788617886179,0.24968474148802017
0.06457274501872923,0.8861788617886179,0.24904900425151041
0.06492446757997292,0.8882113821138211,0.236084452975048
0.0652093628545803,0.8882113821138211,0.23519458544839256
